Adj Close,SMA_14,EMA_14,RSI,BB_upper,BB_middle,BB_lower,USD_JPY,VIX,Gold,Oil,Monthly_Return
-0.5402064907925217,-0.9051578494886083,-0.9056727460799701,0.6444583886094897,-0.9015423905038079,-0.9115520077683226,-0.9093902308162876,-0.31356372654165243,-0.8893269998987459,-0.8502407972317977,-0.5402064907925217,-0.09385041622321143
-0.5499060991802848,-0.9040938479368886,-0.904893477167066,0.6601292053340839,-0.9004340844051042,-0.9105489133963043,-0.9084924859116285,-0.30750194494800587,-0.8955812620156638,-0.8519775791807622,-0.5499060991802848,-0.1298983972189582
-0.5151752240888599,-0.9033249196164987,-0.9046657612909108,0.35605610815872213,-0.8981271276554703,-0.9095552680774819,-0.9087438871387179,-0.3370834687235438,-0.8814412091827566,-0.8486618914097258,-0.5151752240888599,-0.2278180675578764
-0.5120463008310903,-0.902461786815675,-0.904278505715925,0.42486459240234864,-0.8952918164905679,-0.9084732623445316,-0.9093225668181937,-0.3351436542157624,-0.8958531661603895,-0.8470829855876539,-0.5120463008310903,-0.10303743781034926
-0.5073529457840597,-0.9018242830701712,-0.9038818284396383,0.44677951214990275,-0.8932244912194927,-0.9075828106705146,-0.9095478159965196,-0.3310216871298972,-0.9040108869537837,-0.8478724384986899,-0.5073529457840597,-0.1285105102648624
-0.49953066747925934,-0.9014195898965052,-0.9034430981088981,0.48152320868749743,-0.8917494539354905,-0.9068276694382638,-0.909476428972146,-0.3429029122468874,-0.9026512624994381,-0.846688259132136,-0.49953066747925934,-0.12188604332820445
-0.581821008986889,-0.8955619805049759,-0.8961493016283575,0.5756869354635388,-0.8788207471481461,-0.8989842250342495,-0.9064781787102663,-0.32568728972894556,-0.9431679363890042,-0.8525302058553637,-0.581821008986889,-0.13463659094537395
-0.5308197806984604,-0.8964307464212267,-0.8964907430543155,0.30508107116433103,-0.8811685808399066,-0.8999995739368429,-0.906230260630525,-0.2881043548428721,-0.9352821197403355,-0.8652404025414804,-0.5308197806984604,-0.14635321011241634
-0.5336358056625282,-0.895721034361828,-0.8959312011494911,0.3815471274686728,-0.8814438884506524,-0.8997858727234905,-0.9055565124511411,-0.30144016335435886,-0.9420802160793842,-0.8651614524319386,-0.5336358056625282,-0.11120831522707601
-0.5168960751853482,-0.8950331652417771,-0.895419006035594,0.39507368979700486,-0.8815112745670157,-0.8994009560924994,-0.9047472178322304,-0.27889032842635775,-0.9467029236645514,-0.8654772287779149,-0.5168960751853482,-0.13530926452173453
-0.5292552892299519,-0.8945236344270608,-0.8953090153656349,0.13381164907636722,-0.881090698447498,-0.8990495069382243,-0.9044631186205387,-0.27889032842635775,-0.9284840234012869,-0.8640562231749265,-0.5292552892299519,-0.2040043272756693
-0.5165832365708938,-0.8941178263239635,-0.8951591687506382,0.16609293478141374,-0.8802496406242754,-0.8985847704109222,-0.904356235378335,-0.2752534074628845,-0.9445275349106703,-0.8642140993018191,-0.5165832365708938,-0.13004305169842723
-0.3872027462479881,-0.8924692146499433,-0.894924993555447,-0.24691637709532177,-0.8756347674837159,-0.8951141524267155,-0.9019862094281956,-0.2854371561423963,-0.8784500561293398,-0.8610562876576754,-0.3872027462479881,-0.16965242992666849
-0.39643303703482236,-0.893162696723949,-0.8958590282664219,-0.41631789807608355,-0.8764451372954329,-0.8952738877795734,-0.9015311486002754,-0.275980791655579,-0.8605030600108006,-0.8608984115307827,-0.39643303703482236,-0.2203061676904459
-0.4311639121262473,-0.8938470113763914,-0.8966343090167076,-0.393231564556219,-0.8774473072353817,-0.8955301218556211,-0.9010820906839261,-0.26846405668564977,-0.8662134619729087,-0.8657140550143492,-0.4311639121262473,-0.13377595832125833
-0.4150500379157178,-0.8947805399747288,-0.8972583528407357,-0.3594887818800798,-0.8784366262631478,-0.8958699725645243,-0.9008071518915046,-0.2560981554280537,-0.8836165979366378,-0.8661087814698671,-0.4150500379157178,-0.13110266470042398
-0.40644554371628705,-0.9016452250002668,-0.9036842951595678,-0.1923209125775205,-0.8858304852740412,-0.9033782529900207,-0.9083777974882985,-0.2674943344226519,-0.8303195216011894,-0.858530052797675,-0.40644554371628705,-0.17029198236584145
-0.4192740753618197,-0.9019850304907164,-0.9036454134162974,-0.08564487895103201,-0.8859728358291356,-0.9035049130910122,-0.9084888858243061,-0.27331359295510316,-0.8509857406957403,-0.8582932024690497,-0.4192740753618197,-0.08884396560346794
-0.4250625445971826,-0.902606183281992,-0.9039982275939841,-0.2148686839654308,-0.8863653894451053,-0.9036767988565758,-0.9084515439518205,-0.26337218234589344,-0.8430999499797511,-0.8556880174995074,-0.4250625445971826,-0.21679249844750526
-0.4655819486032178,-0.903262046064389,-0.9041500769589337,-0.15004794316935333,-0.8866275744035721,-0.9040037774590497,-0.9088376655548314,-0.26797919555415106,-0.8441876443566916,-0.8595563319451454,-0.4655819486032178,-0.1098154771043381
-0.49515015104668303,-0.904383786041163,-0.9047914054165034,-0.093515607589856,-0.8876197409830298,-0.9047068554778948,-0.9092637410643847,-0.2990154877150788,-0.8322229802776655,-0.8579774261230735,-0.49515015104668303,-0.03388845453527661
-0.47637673085856036,-0.9048039753226216,-0.9045809570178633,-0.01323014515707932,-0.887654693299815,-0.9048658249225917,-0.9095387465627818,-0.2881043548428721,-0.837389548017643,-0.8623194171337711,-0.47637673085856036,-0.09638693814529317
-0.49859197259815435,-0.9049318555106356,-0.9043301477320578,0.011607137754354957,-0.8875764230469149,-0.9050713108081843,-0.9100106882687039,-0.29368109031412626,-0.8534330595270265,-0.8645298756477953,-0.49859197259815435,-0.12699932180155515
-0.48873588522391676,-0.9046157921702466,-0.9038049300646684,0.12117980688206753,-0.8873768989479198,-0.9052134801928666,-0.9104743575540943,-0.3021677325379466,-0.8719238639350166,-0.8627141435892891,-0.48873588522391676,-0.07986989646902054
-0.47778468366134696,-0.9040110871082675,-0.9033634293292616,0.11548802331002506,-0.8868921456383303,-0.9054435321904966,-0.9113773798555682,-0.3024100706082491,-0.8683888766594694,-0.8620825908973366,-0.47778468366134696,-0.14317210318795937
-0.475750934271157,-0.9035379235577152,-0.9031073462365602,0.06094098159099204,-0.8867518519159876,-0.9055611425945025,-0.9117375900778648,-0.288831739035567,-0.8664853920503137,-0.8650035522128551,-0.475750934271157,-0.1652372547485748
-0.4590112634732243,-0.9030976232074,-0.9026356956907291,0.15724842326163335,-0.8866840709855937,-0.9055960349171269,-0.9118691353345718,-0.27331359295510316,-0.874643112843708,-0.8649246021033132,-0.4590112634732243,-0.09152520933108481
-0.4583854668858208,-0.9025860843100189,-0.9026442545818747,-0.02074081172721076,-0.8862159538723241,-0.9058674359715424,-0.9128365704520658,-0.2793753745487497,-0.8430999499797511,-0.8641351491922773,-0.4583854668858208,-0.22183261516625474
-0.4837296318831844,-0.9023613826824358,-0.9024327638811886,0.06624510772940395,-0.8862057447596743,-0.90587519203966,-0.912861228277711,-0.2723436857012125,-0.8556084482809077,-0.8641351491922773,-0.4837296318831844,-0.09738577233700899
-0.5136107326203514,-0.9022919606840458,-0.9026907352677704,-0.10643445712064059,-0.8861778300167535,-0.9058519266878513,-0.9128424905342616,-0.24639926788004063,-0.810197136728769,-0.8685560903125168,-0.5136107326203514,-0.22692410198917254
-0.5115769832301614,-0.9024034052396468,-0.9029929914129731,-0.13528825765104213,-0.8855706364894863,-0.9056490252074499,-0.9130222411004328,-0.23451822775394326,-0.8047586907767456,-0.8696613195695289,-0.5115769832301614,-0.15607919672310366
-0.5125156184320192,-0.9021111062269382,-0.9028855090755039,0.01995463032426459,-0.8850056258420209,-0.9053517815273956,-0.9129794207130699,-0.24567188368734616,-0.8221618008077951,-0.8706876228091902,-0.5125156184320192,-0.06718757551163525
-0.5068835685038834,-0.901758506266016,-0.9025255303013935,0.12159496858669483,-0.8848756442156529,-0.9050713193658173,-0.9125586937806334,-0.23160850599227167,-0.8523453651500859,-0.8702928963536722,-0.5068835685038834,-0.08803867970273785
-0.5337922249697553,-0.9009199523163633,-0.9017996687391834,0.2632402790695143,-0.8840953483535461,-0.9044264104315827,-0.9120454278662515,-0.241792254671783,-0.8779061959745298,-0.8686350404220586,-0.5337922249697553,-0.05966789403636827
-0.5389549572969622,-0.900273214616437,-0.9009995464718082,0.31725298285709846,-0.8844859143717958,-0.9040025023717204,-0.910855696155987,-0.22748653890640602,-0.886335846845329,-0.8694244933330946,-0.5389549572969622,-0.10743342001603998
-0.5408322873799251,-0.8997762927866461,-0.9003642675772201,0.2885917190624967,-0.8844579272870637,-0.903543696284145,-0.9099932290216359,-0.21415054540402645,-0.891230458575222,-0.8718718021757441,-0.5408322873799251,-0.15169277221378752
-0.5039111242325883,-0.899195331890875,-0.8995879212993975,0.3633141215786866,-0.884758741850951,-0.9030978093699807,-0.9088455904241917,-0.2236069098908433,-0.8963970263151995,-0.8725033548676965,-0.5039111242325883,-0.09697482887266655
-0.4959324266205609,-0.8988299475402163,-0.8990108730267954,0.31212686394345135,-0.8843598283905529,-0.9025420781038334,-0.9081452868041568,-0.22772906196760223,-0.9034670527316531,-0.8717928520662024,-0.4959324266205609,-0.15885998816087488
-0.47543803597745526,-0.8984736882720283,-0.8985415377835482,0.2950702486027692,-0.8839933854472761,-0.9020561300566626,-0.907549544573609,-0.2255467243986251,-0.9064582057850699,-0.8707665729187319,-0.47543803597745526,-0.14641042795407633
-0.47496871837652643,-0.897932921287909,-0.8979158683914547,0.37587934020357805,-0.8827262620408595,-0.9013000703051276,-0.9072802263870398,-0.21706026716569848,-0.9157036209554047,-0.8713981256106844,-0.47496871837652643,-0.09839956092133434
-0.46182728843729215,-0.8974889878402423,-0.8973052160110575,0.4006656756172735,-0.8822704101313632,-0.900718485003164,-0.9065835515815899,-0.21827251248989166,-0.9181509397866909,-0.869977120007696,-0.46182728843729215,-0.12741259674495348
-0.3258760533051457,-0.890978620533087,-0.8924428864516587,-0.08113491761796832,-0.8719527211684968,-0.8937619922012356,-0.9028403367658688,-0.18675135919746522,-0.908089734384141,-0.8537933353314594,-0.3258760533051457,-0.1292730831294491
-0.3624843181587807,-0.8908461798199849,-0.8924302802087256,0.14300384171146585,-0.8715618693763078,-0.8936127242599108,-0.9029198918780268,-0.1748703190713683,-0.9336505911412643,-0.8568721968660613,-0.3624843181587807,-0.0745715459879981
-0.389080076330951,-0.8909750479201533,-0.8928383008201566,-0.07794623720691995,-0.8719179535777815,-0.8937788535909539,-0.9029058039875275,-0.14844085512780447,-0.9211420928401077,-0.8572669233215793,-0.389080076330951,-0.18310052229326423
-0.3538798239593499,-0.8910787424057106,-0.8929859166724939,0.0022398298543910844,-0.8719611318567306,-0.8937966320736841,-0.9028995116708093,-0.12710345051489025,-0.9385452288038368,-0.8636614967194085,-0.3538798239593499,-0.11743044304871889
-0.30976217909461634,-0.883528645943624,-0.884722193346543,0.2856134790030369,-0.8682193955332901,-0.887547223689156,-0.8943222370456247,-0.11546474845909538,-0.9200543984631671,-0.860424734965723,-0.30976217909461634,-0.14620647889871344
-0.304755925753884,-0.8831691346299158,-0.884282817069247,0.4104097024877502,-0.8675335000538116,-0.8870411495152458,-0.893988883631428,-0.13558990774781643,-0.929027883556097,-0.860424734965723,-0.304755925753884,-0.09349141581905998
-0.32086979996441334,-0.8828371175163074,-0.8837886743608201,0.46157999594299737,-0.8659238957292166,-0.8863611927947193,-0.8941901100457494,-0.14262159659535367,-0.9268524948022157,-0.8564774704105433,-0.32086979996441334,-0.1196563054966038
-0.3127346233659114,-0.882675702751021,-0.8837038796912432,0.20025682413393087,-0.8641240741627503,-0.8858719899944325,-0.8949403509626395,-0.13946935177248587,-0.908089734384141,-0.8556880174995074,-0.3127346233659114,-0.20347975261685503
-0.2981851809446432,-0.8825784720335594,-0.883918867637457,0.01774978260696547,-0.8633292417751302,-0.8856695520524898,-0.8952980232228248,-0.1256484971386076,-0.9091774546937611,-0.8562406200819179,-0.2981851809446432,-0.193824308348516
-0.2726845966400524,-0.8826463415985639,-0.8841841961119734,-0.028768063044351644,-0.8629743168298173,-0.8855774220009888,-0.895454380418439,-0.11885933135226656,-0.8893269998987459,-0.8582142523595078,-0.2726845966400524,-0.1552017331376925
-0.2862953441802156,-0.8826555211170106,-0.8841600038188788,0.1180290078060231,-0.8625966562365325,-0.8854307926631979,-0.8955266025067166,-0.12613354326099957,-0.9113528434476423,-0.8586089788150257,-0.2862953441802156,-0.09310674215350395
-0.25766577693860815,-0.8825436390574555,-0.8841596369781661,0.10459003717717907,-0.8622863887520853,-0.885314013775873,-0.8955930750468234,-0.15353272946756036,-0.9118966776697728,-0.8567932467565196,-0.25766577693860815,-0.1443153103648326
-0.24358565211826866,-0.8824922756900178,-0.883991036279304,0.19954955935590668,-0.8621389323047384,-0.8851959298495031,-0.8955034188567654,-0.176567610517953,-0.9108089832928323,-0.8496881705571961,-0.24358565211826866,-0.10929029721200792
-0.2270024603068106,-0.8825161246958828,-0.8841059221407996,0.026159103164511865,-0.8620606555700132,-0.8851673801592654,-0.8955219563527215,-0.18529659081207583,-0.9021074282773074,-0.8493723942112199,-0.2270024603068106,-0.18870725600151322
-0.23623281077289193,-0.8824280795453094,-0.8839444834202531,0.17194026931356365,-0.8615827833101447,-0.8849766262390256,-0.8956032358367654,-0.18553892888237922,-0.9151597608005946,-0.8522933555267382,-0.23623281077289193,-0.09198918884708676
-0.23920519536493967,-0.882717908777632,-0.884357518378623,-0.13538389504236914,-0.8620244749184791,-0.8850817367936417,-0.8953901684490342,-0.1789922861572335,-0.8808973490279466,-0.8492144939921364,-0.23920519536493967,-0.24263149860134864
-0.2834793192161478,-0.8831526425453796,-0.8847188983242256,-0.13704764123928692,-0.8625204504657855,-0.8852426416896875,-0.8952339816277497,-0.17293050456358694,-0.8868796810674595,-0.8541091116774355,-0.2834793192161478,-0.14113642151019196
-0.28316642092244604,-0.883436949550374,-0.8850355294667653,-0.13884465082341735,-0.8627874693457231,-0.8853114193867766,-0.8951153155950429,-0.15813974267581754,-0.8836165979366378,-0.8544248880234118,-0.28316642092244604,-0.1411400060853172
-0.2506257742076856,-0.8836534031195419,-0.885213788011951,-0.07604388141166263,-0.8630780564665331,-0.885450261278462,-0.8951101539536788,-0.1586246038073167,-0.8836165979366378,-0.8562406200819179,-0.2506257742076856,-0.12249947838584381
-0.24906134241842448,-0.88400558775413,-0.8853682787511119,-0.07604388141166285,-0.8633032818170085,-0.885543694942736,-0.8950786844809164,-0.17680994858825638,-0.8836165979366378,-0.8555301172804239,-0.24906134241842448,-0.1404970851668832
-0.2449937242795499,-0.8844604991235936,-0.8855811612131146,-0.1260648424714741,-0.8636378113285759,-0.8856864319837463,-0.8950396126736767,-0.17268798150239073,-0.885791986690519,-0.8545038381329535,-0.2449937242795499,-0.1552481449848442
-0.21980597858941353,-0.8849319106421822,-0.886140015748797,-0.33455690543048267,-0.8645876054627482,-0.8860290097250586,-0.8948072459852598,-0.16371647814707213,-0.8632223089194919,-0.8561616940645672,-0.21980597858941353,-0.21053771603743107
-0.2171464326118202,-0.8851685458453605,-0.8864732495245637,-0.22069534063162455,-0.8649663731548185,-0.886415713475092,-0.8951990891331634,-0.16759610716263484,-0.875186972998518,-0.8552932910439894,-0.2171464326118202,-0.11197122198171777
-0.23842303914955654,-0.8855152243817985,-0.887047097375325,-0.3632088418007009,-0.8659082611369365,-0.8868024015361313,-0.895059638736821,-0.16541376959365772,-0.8754588771432434,-0.8560827439550254,-0.23842303914955654,-0.19411305633659215
-0.22168336835162372,-0.8858270457483655,-0.8872250237125803,-0.1417225431480056,-0.8662291231194781,-0.8870567372439068,-0.8952496676452797,-0.1530478683360612,-0.8808973490279466,-0.8563985203010016,-0.22168336835162372,-0.08000460247871469
-0.18085106605188694,-0.8862452632378099,-0.8875990371537059,-0.2512217297450954,-0.8666164723930406,-0.8874901428502193,-0.8957238928345292,-0.1365598150017071,-0.8773623617523992,-0.8609773375481335,-0.18085106605188694,-0.18180866571161633
-0.19446175391280285,-0.8864727088418054,-0.8873977075874424,0.05025037428538082,-0.8662211769962714,-0.8877678366174953,-0.8966348171721077,-0.15353272946756036,-0.9059143456302597,-0.858924779253193,-0.19446175391280285,-0.04121634798455465
-0.1861701580070736,-0.8865772722868293,-0.8872541499953044,0.0335535899907109,-0.8661293806687234,-0.887927446458401,-0.8970306414987288,-0.17196059730969626,-0.8909585544304965,-0.8522144295093875,-0.1861701580070736,-0.14626754907470496
-0.21589483943701349,-0.8868615813079709,-0.8872052736140956,-0.008679888801289115,-0.866173974307957,-0.8880066031381479,-0.897141925336216,-0.17414274988778056,-0.8795377505062804,-0.8507144497046664,-0.21589483943701349,-0.1546015214827508
-0.24874838444547565,-0.8849047430579373,-0.8855554292559196,0.006734164741440951,-0.8645300316301028,-0.8861486511406497,-0.8950933507848482,-0.06624311151722795,-0.9097212889158917,-0.8334254357714177,-0.24874838444547565,-0.16858658503320698
-0.27331033354820855,-0.8851751144531135,-0.8859164503530834,-0.26710597868639896,-0.864978396006064,-0.8864035017326823,-0.8951640879475182,-0.06381843587794789,-0.8895989299761509,-0.8334254357714177,-0.27331033354820855,-0.22891138672289865
-0.2906758009335446,-0.8857273795250211,-0.8867777387999384,-0.4931169663108662,-0.8663573596503632,-0.8868928072245661,-0.8948110949044916,-0.06988021747159445,-0.8528891993722165,-0.8334254357714177,-0.2906758009335446,-0.2435260342299549
-0.31304752165961314,-0.8865194955549771,-0.8876725172578204,-0.5439954172272563,-0.8678153282587229,-0.8873849524243612,-0.8943890679346607,-0.08830808531373036,-0.8417403255254055,-0.8288466185242855,-0.31304752165961314,-0.1687340341097207
-0.30553814164851456,-0.8871605537680893,-0.8883065640295482,-0.4424323194284421,-0.8685433439697829,-0.8879663979516512,-0.8948287051407262,-0.07763929051182661,-0.8518015049952758,-0.8266361359180704,-0.30553814164851456,-0.11347664866633209
-0.3061639382359179,-0.8877960857215791,-0.8892044258902048,-0.564606934791132,-0.8697953863607619,-0.8886470235938304,-0.8949661084155272,-0.06697049570992286,-0.8256968140160219,-0.8263203595720943,-0.3061639382359179,-0.2068236508337504
-0.2790988624628188,-0.88825292251167,-0.8900411937818244,-0.5837498619099448,-0.8710433605912946,-0.8892602550229356,-0.8949767830933353,-0.05896889960849494,-0.8235214252621408,-0.8247414537500224,-0.2790988624628188,-0.15175353647736642
-0.2698685119967372,-0.888960293824107,-0.8910871713889057,-0.6821672881892243,-0.8727398591182726,-0.8899362966263267,-0.894685993324416,-0.06333338975555591,-0.8074779396854368,-0.8272677127022137,-0.2698685119967372,-0.20218173598026135
-0.2861388651937411,-0.8896989779195428,-0.8920178297911074,-0.6892124258671501,-0.8741912710311385,-0.8906136774992952,-0.894629019641651,-0.06066619105508009,-0.8006798433463882,-0.829478171216238,-0.2861388651937411,-0.14517673448025234
-0.29317892760391084,-0.8902350331675299,-0.8923967155157586,-0.37737855898589334,-0.8745840945141239,-0.8912431013964659,-0.8954778376053953,-0.07109246279578851,-0.8441876443566916,-0.830978126928768,-0.29317892760391084,-0.05755437015086322
-0.2661138518308117,-0.8906845110201446,-0.8925733270333653,-0.28058377023307735,-0.8747572818403971,-0.891761760996097,-0.8963192764293835,-0.045633091097008194,-0.8496261162413947,-0.8271098124831302,-0.2661138518308117,-0.11137391555075538
-0.28426153511077834,-0.8913937230750244,-0.8931713229113755,-0.45029229325200126,-0.8755657266080952,-0.8923130009311478,-0.8966245156562282,-0.028902514701457882,-0.831679146055535,-0.8286887183052021,-0.28426153511077834,-0.22556766478410464
-0.29662074915538206,-0.8919242520633888,-0.8930135557755767,-0.08740723717166787,-0.8756871251120355,-0.892460256402426,-0.8967952713056183,-0.03544934241749642,-0.8814412091827566,-0.8354780181585493,-0.29662074915538206,-0.00982568206097778
-0.31821025398682,-0.892913466648876,-0.8936045861796393,-0.3368539776088879,-0.8764803618825581,-0.8929385154162717,-0.8969734681185642,-0.04054121675725186,-0.810469066806174,-0.8374516504361391,-0.31821025398682,-0.27886593736365095
-0.32446804082311176,-0.8937368914295363,-0.893958155840565,-0.2635185461260374,-0.8769686170102904,-0.893369858633011,-0.8973485003696924,-0.026235316000981612,-0.809925258516723,-0.8327149329699235,-0.32446804082311176,-0.10979088731254637
-0.3293178748566169,-0.8939689943336881,-0.8936333913126702,-0.0062468412119145444,-0.8769397592290296,-0.8935809668835392,-0.8977847175174363,-0.036661587741689594,-0.8477226575649185,-0.8342938387919954,-0.3293178748566169,-0.018812827092781675
-0.2961514315544532,-0.8939524135386728,-0.8934347092433446,-0.03632423079731417,-0.8769131654892723,-0.8938194424446673,-0.8982718189410988,-0.04539056803581243,-0.8534330595270265,-0.8281361157227916,-0.2961514315544532,-0.1562124687944234
-0.3239987232221829,-0.8939210866426432,-0.893383236721985,-0.08116851221383192,-0.8768723159987692,-0.8941191635594992,-0.8988910240981836,-0.025992792939785847,-0.8518015049952758,-0.8293992211066962,-0.3239987232221829,-0.16346072981157916
-0.3172715591057149,-0.8941992403662191,-0.893776655412453,-0.2326703071371543,-0.8767217584153228,-0.8947134013219762,-0.9001843146013498,-0.039328786442165864,-0.8129163856374603,-0.8273466628117556,-0.3172715591057149,-0.22406512493825828
-0.31523775003627763,-0.8939781839328709,-0.8935312766976728,-0.0011812866781482079,-0.8757607326249327,-0.8951356206755767,-0.9019089621037738,-0.034236912102409534,-0.8610469201656107,-0.8279782155037079,-0.31523775003627763,-0.027430548983696956
-0.3380788480425222,-0.8936650319091164,-0.8932048008932456,0.03955324407086369,-0.8747333005734783,-0.8954574989287332,-0.9035018626218616,-0.013141845559798249,-0.8319510761329401,-0.8342148886824536,-0.3380788480425222,-0.11886127701016615
-0.33667083556048827,-0.8931142406408512,-0.8927976900762007,0.08465224301775232,-0.874449169229938,-0.895552629856902,-0.9039542224500314,-0.005382772519565648,-0.8447314785788221,-0.8391884564772946,-0.33667083556048827,-0.11695843900818619
-0.3382352673497494,-0.8923184471583043,-0.8920102752320005,0.2320509191837341,-0.8751054808071344,-0.8952763609355344,-0.9027998087127729,-0.004412865265675858,-0.8819850693375666,-0.8360306448331509,-0.3382352673497494,-0.05835654466491652
-0.30647683652961966,-0.8916552778582596,-0.891148483058051,0.2880692890992662,-0.8757836147513863,-0.8948762801787199,-0.9013849395008848,0.0057708834138363585,-0.8950374018608538,-0.8381621532376333,-0.30647683652961966,-0.10694616594601272
-0.3252502567177423,-0.8911026377829626,-0.8904567898131955,0.26222704907670047,-0.8762171696597287,-0.8945504882347002,-0.9003447367777451,0.03220016236650736,-0.8904146942756864,-0.8411620887548844,-0.3252502567177423,-0.15077724047687308
-0.3426157241030784,-0.8902902635054005,-0.8898159415108966,0.27647479009315656,-0.8763643757307864,-0.8940774436719466,-0.8992894026068416,0.015469770961849871,-0.8923181529521624,-0.839030556258211,-0.3426157241030784,-0.1327795047761419
-0.33886106393715276,-0.8898389489426377,-0.8892605396489044,0.27647479009315634,-0.8763056865024591,-0.8935822505285016,-0.89838540602181,0.010135373560897776,-0.8928620131069726,-0.8375306005456808,-0.33886106393715276,-0.1404970851668832
-0.35106379899528206,-0.8889694713264064,-0.8887240056124777,0.2978705009699423,-0.8757375692117924,-0.8929450078072374,-0.8976868172020485,0.01837930773262819,-0.9004758737455568,-0.8332675596445251,-0.35106379899528206,-0.1302149683821151
-0.36874216467431986,-0.8880097328137695,-0.8879313527506616,0.41862362700044176,-0.8752079188962438,-0.8921748450763813,-0.8966944241475829,0.023713705133580287,-0.9249490361257395,-0.8330307093158997,-0.36874216467431986,-0.07952845260027636
-0.37296620212042164,-0.8873097305195452,-0.8870995125308325,0.4679066451298508,-0.8751669055598466,-0.8915115358047458,-0.8954480507805145,0.025653519641361644,-0.9322909666869188,-0.8316886538224533,-0.37296620212042164,-0.11374724975884705
-0.3704630754500554,-0.8865784134261749,-0.8864027325913122,0.45187360613219574,-0.8750602846433101,-0.8909146879641784,-0.8943923328867105,0.04383886442230134,-0.9173351495544759,-0.831767579839804,-0.3704630754500554,-0.1449407227547427
-0.3815706963198524,-0.8858655198864096,-0.8859540705934386,0.3477196249598833,-0.8740743389545236,-0.8902083765863,-0.8939541242491487,0.04529363280769072,-0.9159755510328098,-0.8318465299493458,-0.3815706963198524,-0.1690749291321065
-0.36749057149951303,-0.8848726278483315,-0.8854790031592796,0.38323953227115615,-0.8738560589986664,-0.8897249088264512,-0.8932234061871833,0.051355414401337285,-0.9151597608005946,-0.8237941247120939,-0.36749057149951303,-0.12456307360976013
-0.3917396223085443,-0.8839810532581984,-0.8846706382139871,0.5309253058643111,-0.8727160689199237,-0.8888166116349113,-0.892539208745668,0.044323725553800486,-0.9426240762341942,-0.8175574274411572,-0.3917396223085443,-0.06734985338448186
-0.3947121262590867,-0.8830600025952149,-0.8838010514788155,0.5862399783656138,-0.8716930241643348,-0.8879044050313247,-0.8917371079495837,0.05111289134014152,-0.946159089442421,-0.8180311040062169,-0.3947121262590867,-0.10961743505052873
-0.370306596463581,-0.8820892095471855,-0.8828301093570852,0.6530581851176915,-0.8715755318819429,-0.887148577762155,-0.8903836465844519,0.05087055326983814,-0.9543168102358153,-0.8153469689271329,-0.370306596463581,-0.10094838246125604
-0.352471811477316,-0.8812510568108365,-0.8818023898299083,0.7065040881050497,-0.8712638099987379,-0.8862911086323126,-0.8890165102484974,0.04553615586888693,-0.9602991163426488,-0.8125049336289654,-0.352471811477316,-0.10677183066576007
-0.3545056205467533,-0.8803742222732759,-0.8806599077190529,0.7731297385719791,-0.8707128248695053,-0.885292894963696,-0.8876024290951541,0.04311148022960687,-0.9505098669501835,-0.8128996600844833,-0.3545056205467533,-0.09509542232413318
-0.3612327846632213,-0.8731084388646255,-0.8741466268442035,0.34717156415484896,-0.8519062010503259,-0.8754798214504482,-0.8863336936143846,-0.007565110088543214,-0.9687287672134481,-0.8045314544090643,-0.3612327846632213,-0.09936357464552326
-0.35888607730008226,-0.8729515140592734,-0.8738862900154251,0.36043528240896494,-0.8519524480546814,-0.8754404763060764,-0.8862138373521877,-0.015081660067579161,-0.9692726014355786,-0.8042946281726299,-0.35888607730008226,-0.13615750461690254
-0.3149248517425759,-0.8707388327711745,-0.8720514266034018,-0.11302037747561844,-0.850836528777551,-0.8726245557620793,-0.88181118450844,0.013287433392872305,-0.8855200566131138,-0.7758743233753362,-0.3149248517425759,-0.1547600842135201
-0.34105129231381726,-0.8705369761081241,-0.8717271573343545,0.13108274747194115,-0.8507442569090558,-0.8727005332811358,-0.8820454318578856,0.014984724839457897,-0.9154316908779997,-0.7704270790154355,-0.34105129231381726,-0.05723059328034502
-0.370306596463581,-0.8703814242990519,-0.8712901172820553,0.20198058250840178,-0.8508025380352606,-0.872650752103219,-0.8818940039580137,0.02322884400208114,-0.913800136346249,-0.7753216967007347,-0.370306596463581,-0.11283280229527914
-0.35841675969915343,-0.8702666026968008,-0.8705784604816822,0.3398349751391019,-0.8510904705095459,-0.8725393901976358,-0.8814066128504122,0.011590141946287158,-0.9363698400499556,-0.7703481529980847,-0.35841675969915343,-0.08167391170138659
-0.3362014582803121,-0.8701980879646749,-0.8700830515988136,0.2660897245712861,-0.8508676995035547,-0.8721673342628964,-0.8808959761830242,0.028078195280641705,-0.9219578571396433,-0.7657693357509525,-0.3362014582803121,-0.16178268482862854
-0.3277534430673559,-0.8647225062193844,-0.8646364978434803,0.4282785619052316,-0.8458854451011637,-0.8669876656705662,-0.8755615076403336,-0.014839137006382952,-0.9279401891791563,-0.7630851765796777,-0.3277534430673559,-0.1531269306242476
-0.32540673570421685,-0.8645863195046849,-0.8644842203566592,0.2220880595408783,-0.8456783372912765,-0.8667760510934139,-0.8753469259775011,0.0057708834138363585,-0.9325628967643238,-0.7652956350937019,-0.32540673570421685,-0.18988558449806786
